"reviewId","creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","scoreSentiment","originalScore","movieId"
1342320,"2004-12-01","Doug Cummings","/critics/doug-cummings","fresh",True,False,False,False,"/critics/source/1628","Filmjourney","http://filmjourney.weblogger.com/2003/11/03","Ozu's style is one based on restriction, rigor, and repetition, which paradoxically expands his emotional meanings.","POSITIVE","","0884b31e-1688-315c-877a-0adf11c31f4d"
1342305,"2004-12-01","Doug Cummings","/critics/doug-cummings","fresh",True,False,False,False,"/critics/source/1628","Filmjourney","http://filmjourney.weblogger.com/2004/05/04","[The film impresses] with its painterly and dramatic lighting, beautiful dissolves and tracking shots, sophisticated effects, and unexpected eccentricities.","POSITIVE","","4c0437d5-d6d0-30b7-af00-831c660f98ce"
1342312,"2004-12-01","Doug Cummings","/critics/doug-cummings","fresh",True,False,False,False,"/critics/source/1628","Filmjourney","http://filmjourney.weblogger.com/2004/08/13","It's part of the film's brilliance that the lines between normal and abnormal, us and them, and even morality and immorality, are constantly blurred and reversed...","POSITIVE","","e608f862-5f42-3cb1-8da6-a074e626f2ce"
1342517,"2004-12-02","Chris Vognar","/critics/chris-vognar","fresh",True,False,False,True,"/critics/source/490","Dallas Morning News","http://www.guidelive.com/pls/portal/url/page/LSDallasPageGroup/MovieDetail?item_id=27355","It comes from a period in which the filmmaker was perched between neorealism and all-out fantasia. As such, it represents the best of two worlds, even as Marcello can't find contentment in either one.","POSITIVE","A","396e1190-3550-317a-bb0c-5308655b3f22"
1342456,"2004-12-02","John J. Puccio","/critics/john-j-puccio","fresh",True,False,False,False,"/critics/source/745","Movie Metropolis","http://www.dvdtown.com/review/marypoppins40thanniversaryedit/12834/2524/","Mary Poppins is definitely worth popping for. (40th Anniversary Edition)","POSITIVE","10/10","a308faa6-c764-3c5d-b808-d8753280d577"
1342483,"2004-12-02","Daniel Eagan","/critics/daniel-eagan","fresh",True,False,"",False,"/critics/source/171","Film Journal International","","Stunning masterpiece about poverty in California is still relevant today","POSITIVE","5/5","f3beb856-32b5-3f83-ba29-2e8098e86260"
1342839,"2004-12-03","David Elliott","/critics/david-elliott","fresh",True,False,False,False,"/critics/source/503","San Diego Union-Tribune","http://entertainment.signonsandiego.com/profile/273606","Roman opera, a nocturnal vision demarcated by dawns, purring a siren's call of temptation and dissolution.","POSITIVE","4/4","396e1190-3550-317a-bb0c-5308655b3f22"
1342930,"2004-12-03","Tony Medley","/critics/tony-medley","fresh",True,False,False,False,"/critics/source/1607","Tolucan Times","","","POSITIVE","4/5","41168fc5-349b-349b-bb1c-cd2fa5e803b7"
1342745,"2004-12-03","Jon Niccum","/critics/jon-niccum","fresh",True,False,"",False,"/critics/source/746","Lawrence Journal-World","","A masterpiece of psychological horror","POSITIVE","5/5","e9324ae4-9c9b-3c34-a0ce-2edc59cc565d"
1343175,"2004-12-05","Michael Dequina","/critics/michael-dequina","fresh",True,False,False,False,"/critics/source/636","TheMovieReport.com","","","POSITIVE","5/5","13b52dfa-6edd-38f9-87c5-68c676c4bdb6"
1343176,"2004-12-05","Michael Dequina","/critics/michael-dequina","fresh",True,False,"",False,"/critics/source/636","TheMovieReport.com","","","POSITIVE","5/5","438932b3-94aa-302a-ab9d-406c94a1facf"
1344143,"2004-12-07","Stella Papamichael","/critics/stella-papamichael","fresh",True,False,False,True,"/critics/source/52","BBC.com","http://www.bbc.co.uk/films/2004/12/06/la_dolce_vita_2004_review.shtml","Rather than wallow in cynicism, Fellini's genius is characterised by a zest for life -- albeit a tragically insatiable one -- as he sprinkles dreamlike snapshots like glitter in the darkness.","POSITIVE","4/4","396e1190-3550-317a-bb0c-5308655b3f22"
1344144,"2004-12-07","Rumsey Taylor","/critics/rumsey-taylor","fresh",True,False,False,False,"/critics/source/974","Not Coming to a Theater Near You","http://www.notcoming.com/reviews/dolcevita/","The girl's gaze of hope directs towards the viewer in the film's staggering and ambiguous final shot.","POSITIVE","","396e1190-3550-317a-bb0c-5308655b3f22"
1344135,"2004-12-07","Betty Jo Tucker","/critics/betty-jo-tucker","fresh",True,False,False,False,"/critics/source/1001","ReelTalk Movie Reviews","http://www.reeltalkreviews.com/browse/viewitem.asp?type=review&id=1092","It's truly supercalifragilisticexpialidocious!","POSITIVE","","a308faa6-c764-3c5d-b808-d8753280d577"
1344808,"2004-12-10","Daniel M. Kimmel","/critics/daniel-m-kimmel","fresh",True,False,"",False,"/critics/source/1512","Worcester Telegram & Gazette","","","POSITIVE","4/5","0b3942e5-015f-32c3-918e-b57567e02768"
1344668,"2004-12-10","Michael Dequina","/critics/michael-dequina","fresh",True,False,False,False,"/critics/source/636","TheMovieReport.com","","","POSITIVE","4/5","9caf27de-ff8c-39e5-8c07-e282b00cb858"
1345454,"2004-12-13","D.K. Holm","/critics/dk-holm","fresh",True,False,False,False,"/critics/source/1047","Movie Poop Shoot","http://www.moviepoopshoot.com/nocturnal/59.html","A rather cold masterpiece.","POSITIVE","","1cd7b573-ec6a-3a9f-a4cc-54c560de1eea"
1345492,"2004-12-13","Matt Brunson","/critics/matt-brunson","fresh",True,False,False,False,"/critics/source/1013","Creative Loafing","http://charlotte.creativeloafing.com/2004-12-08/film_hometheater.html","It's clear that Lang was ahead of most of his peers in grasping the promise of the motion picture form.","POSITIVE","4/4","1cd7b573-ec6a-3a9f-a4cc-54c560de1eea"
1345968,"2004-12-15","Rebecca Murray","/critics/rebecca-murray","fresh",True,False,"",False,"/critics/source/1218","About.com","","","POSITIVE","4/5","5a2dbf14-b761-3311-aea9-ed46d79200f8"
1346474,"2004-12-17","Ty Burr","/critics/ty-burr","fresh",True,False,False,True,"/critics/source/44","Boston Globe","https://www.newspapers.com/clip/75351240/on-the-waterfront/","So when does it hit you that you're in the presence of movie greatness?","POSITIVE","4/4","065fb5ae-802f-39c0-bd91-8e8757e53f1f"
1346626,"2004-12-17","Stephen Schaefer","/critics/stephen-schaefer","fresh",True,False,False,False,"/critics/source/45","Boston Herald","","What makes On the Waterfront resonate so powerfully all these years later? There's the titanic work of Marlon Brando -- it's his definitive screen performance -- as boxer-turned-longshoreman Terry Malloy.","POSITIVE","4/4","065fb5ae-802f-39c0-bd91-8e8757e53f1f"
1347574,"2004-12-20","David Cornelius","/critics/david-cornelius","fresh",True,False,False,False,"/critics/source/141","eFilmCritic.com","http://efilmcritic.com/review.php?movie=2328&reviewer=392","People have called The Machurian Candidate the greatest political thriller ever made. People would be right.","POSITIVE","5/5","4c01692b-e34d-3267-b8c3-5b74af15e693"
1347828,"2004-12-21","Matt Bailey","/critics/matt-bailey","fresh",True,False,False,False,"/critics/source/974","Not Coming to a Theater Near You","http://www.notcoming.com/reviews/metropolis-2/","An amalgam of strident political tract, religious hokum, futurist daydream, and fairy tale.","POSITIVE","","8e497f00-f9c0-3e6c-8526-969077b790df"
1347826,"2004-12-21","Eric Lurio","/critics/eric-lurio","fresh",True,False,False,False,"/critics/source/493","Greenwich Village Gazette","","Jack Benny's best movie.","POSITIVE","5/5","bd1b0cd8-1ad4-3ae0-a486-4ef8229a9cfa"
1347759,"2004-12-21","Eric Lurio","/critics/eric-lurio","fresh",True,False,"",False,"/critics/source/493","Greenwich Village Gazette","","","POSITIVE","5/5","df5c8a0d-eab9-3790-9efb-5b3ca254e954"
1348275,"2004-12-23","Kenneth Turan","/critics/kenneth-turan","fresh",True,False,False,True,"/critics/source/268","Los Angeles Times","https://www.latimes.com/archives/la-xpm-2004-dec-24-et-waterfront24-story.html","Indisputably one of the great American films, its power undiminished.","POSITIVE","","065fb5ae-802f-39c0-bd91-8e8757e53f1f"
1348374,"2004-12-24","Lisa Kennedy","/critics/lisa-kennedy","fresh",True,False,False,True,"/critics/source/492","Denver Post","","Marcello's journey is a string of remarkable vignettes that delivers fashion and sociology in equal measure.","POSITIVE","","396e1190-3550-317a-bb0c-5308655b3f22"
1348409,"2004-12-26","Daniel M. Kimmel","/critics/daniel-m-kimmel","fresh",True,False,"",False,"/critics/source/1512","Worcester Telegram & Gazette","","","POSITIVE","5/5","5e7bfe39-9cb7-3889-92d5-9662c4325e12"
1348956,"2004-12-27","Steven Snyder","/critics/steven-snyder","fresh",True,False,False,False,"/critics/source/1343","Zertinet Movies","http://movies.zertinet.com/Classics/ladolcevita.htm","What's incredible about Federico Fellini's work is its sense of life. Never once does this movie feel constructed or contrived, but rather appears to be unraveling before us, unscripted and uninhibited.","POSITIVE","3.5/4","396e1190-3550-317a-bb0c-5308655b3f22"
1348957,"2004-12-27","Richard Nilsen","/critics/richard-nilsen","fresh",True,False,False,True,"/critics/source/642","Arizona Republic","","[An] epic of anomie.","POSITIVE","","396e1190-3550-317a-bb0c-5308655b3f22"
1349110,"2004-12-28","Steve Crum","/critics/steve-crum","fresh",True,False,False,False,"/critics/source/1451","Kansas City Kansan","","Maybe the best Disney of them all--and that's no wooden compliment.","POSITIVE","5/5","13b52dfa-6edd-38f9-87c5-68c676c4bdb6"
1349040,"2004-12-28","Michael Dequina","/critics/michael-dequina","fresh",True,False,"",False,"/critics/source/636","TheMovieReport.com","","","POSITIVE","5/5","a50a127d-e1cb-373d-8f20-4999b7186c77"
1349066,"2004-12-28","Susan Granger","/critics/susan-granger","fresh",True,False,False,False,"/critics/source/742","www.susangranger.com","","","POSITIVE","5/5","b6650937-454f-3cbe-bb1f-8b2cba0f3fb9"
1349120,"2004-12-28","Steve Crum","/critics/steve-crum","fresh",True,False,False,False,"/critics/source/1451","Kansas City Kansan","","Certainly Hitchcock's most popular, and with good reason.","POSITIVE","5/5","e727c525-ad2d-3873-b10c-40fc59266318"
1349649,"2005-01-02","Steve Crum","/critics/steve-crum","fresh",True,False,"",False,"/critics/source/1451","Kansas City Kansan","","Murnau masterpiece; gorgeously shot and acted.","POSITIVE","5/5","180ea20c-fe9e-38af-b8a1-aa85697c157c"
1349667,"2005-01-02","Philip Martin","/critics/philip-martin","fresh",True,False,False,False,"/critics/source/1096","Arkansas Democrat-Gazette","http://www.arkansasonline.com/news/2010/feb/19/film-still-implausibly-great-after-50-yea-20100219/","... one of those great movies that cannot withstand the barest amount of scrutiny - it is the sort of movie movie that can exist only because we are willing to collaborate with its directors and stars. Fifty years on, it keeps on ticking.","POSITIVE","90/100","5a2dbf14-b761-3311-aea9-ed46d79200f8"
1349806,"2005-01-03","Steve Crum","/critics/steve-crum","fresh",True,False,False,False,"/critics/source/1451","Kansas City Kansan","","Superb Flynn adventure in every way.","POSITIVE","5/5","b6650937-454f-3cbe-bb1f-8b2cba0f3fb9"
1349914,"2005-01-03","Steve Crum","/critics/steve-crum","fresh",True,False,"",False,"/critics/source/1451","Kansas City Kansan","","One of a half dozen Christmas movie classics.","POSITIVE","5/5","b8b5900d-ebd3-3af7-9f15-0feac2238a37"
1349991,"2005-01-04","Steve Crum","/critics/steve-crum","fresh",True,False,False,False,"/critics/source/1451","Kansas City Kansan","","Primo Fellini!","POSITIVE","5/5","396e1190-3550-317a-bb0c-5308655b3f22"
1350488,"2005-01-07","Philip Martin","/critics/philip-martin","fresh",True,False,"",False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","4/5","13101368-55d8-30a1-9d41-4271211defbb"
1350451,"2005-01-07","Philip Martin","/critics/philip-martin","fresh",True,False,False,False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","4/5","71bca0be-a888-343b-996f-5817fe2c90c1"
1350485,"2005-01-07","Philip Martin","/critics/philip-martin","fresh",True,False,"",False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","4/5","77bc0c7d-7fa0-389a-9715-e3760c829f0a"
1350486,"2005-01-07","Philip Martin","/critics/philip-martin","fresh",True,False,"",False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","3/5","a50a127d-e1cb-373d-8f20-4999b7186c77"
1350465,"2005-01-07","Steven D. Greydanus","/critics/steven-d-greydanus","fresh",True,False,False,True,"/critics/source/991","Decent Films","http://www.decentfilms.com/sections/reviews/1910","A defining landmark of Italian neorealism and a haunting fable of want and desperation&#133; an ideal marriage of form and meaning. Even the title is indispensable.","POSITIVE","A","df5c8a0d-eab9-3790-9efb-5b3ca254e954"
1350802,"2005-01-08","Michael A. Smith","/critics/michael-a-smith","fresh",True,False,"",False,"/critics/source/1625","Nolan's Pop Culture Review","","Did Lean ever make a bad film?","POSITIVE","5/5","738ea3c9-4819-36af-b506-36955f7360b1"
1350685,"2005-01-08","Michael Dequina","/critics/michael-dequina","fresh",True,False,False,False,"/critics/source/636","TheMovieReport.com","http://mrbrownmovies.com/movierpt6.html#parapluies","As great as movies get.","POSITIVE","4/4","bd259d46-a8a4-3ec7-8cd1-41b5b20102ee"
1350752,"2005-01-08","Michael Dequina","/critics/michael-dequina","fresh",True,False,"",False,"/critics/source/636","TheMovieReport.com","","","POSITIVE","5/5","f814f555-693d-34fb-844f-6286e325f607"
1350880,"2005-01-10","Mark Robison","/critics/mark-robison","fresh",True,False,"",False,"/critics/source/1078","Reno Gazette-Journal","","It's creepy and masterful with many indelible scenes and a knockout performance by Peter Lorre.","POSITIVE","A","1cd7b573-ec6a-3a9f-a4cc-54c560de1eea"
1350979,"2005-01-11","Jake Euker","/critics/jake-euker","fresh",True,False,"",False,"/critics/source/1540","F5 (Wichita, KS)","","","POSITIVE","3/5","5e7bfe39-9cb7-3889-92d5-9662c4325e12"
1350982,"2005-01-11","Jake Euker","/critics/jake-euker","fresh",True,False,"",False,"/critics/source/1540","F5 (Wichita, KS)","","","POSITIVE","5/5","819cd155-49d8-365b-9a62-39bced69482a"
1351303,"2005-01-13","Rob Vaux","/critics/rob-vaux","fresh",True,False,"",False,"/critics/source/190","Flipside Movie Emporium","","A low budget and moments of unintentional camp can't derail Bond's irresistbly cool debut.","POSITIVE","3/5","20747e1a-c487-3d46-a098-8e0052a0bdf7"
1351208,"2005-01-13","Andrew Sarris","/critics/andrew-sarris","fresh",True,False,False,True,"/critics/source/335","Observer","http://www.observer.com/pages/movies.asp","One of the greatest motion pictures of all time, as well as one of the most politically profound.","POSITIVE","","3119450b-d76b-385a-90d0-b46f75ba4b7a"
1351257,"2005-01-13","David Sterritt","/critics/david-sterritt","fresh",True,False,False,False,"/critics/source/71","Christian Science Monitor","http://www.csmonitor.com/2005/0114/p14s01-almo.html","Smart and sumptuous, although less nuanced and atmospheric than the brilliant Giuseppe Di Lampedusa novel it's based on.","POSITIVE","4/4","3119450b-d76b-385a-90d0-b46f75ba4b7a"
1351298,"2005-01-13","Rob Vaux","/critics/rob-vaux","fresh",True,False,False,False,"/critics/source/190","Flipside Movie Emporium","","An early triumph for Hitchcock, rife with tension and a supremely English sense of humor.","POSITIVE","4/5","db2f13d5-96a8-3474-816e-48b6c1c008c0"
1351187,"2005-01-13","Jake Euker","/critics/jake-euker","fresh",True,False,"",False,"/critics/source/1540","F5 (Wichita, KS)","","","POSITIVE","5/5","e9324ae4-9c9b-3c34-a0ce-2edc59cc565d"
1351598,"2005-01-14","Robin Clifford","/critics/robin-clifford","fresh",True,False,"",False,"/critics/source/386","Reeling Reviews","","","POSITIVE","5/5","a5a28373-c2f8-3e44-86f7-029f84fc100d"
1351549,"2005-01-14","Daniel M. Kimmel","/critics/daniel-m-kimmel","fresh",True,False,False,False,"/critics/source/1512","Worcester Telegram & Gazette","","","POSITIVE","5/5","db2f13d5-96a8-3474-816e-48b6c1c008c0"
1351528,"2005-01-14","Audrey Rock-Richardson","/critics/audrey-rock-richardson","fresh",True,False,"",False,"/critics/source/1000","Tooele Transcript-Bulletin (Utah)","","","POSITIVE","4/5","f199b761-9480-3178-961c-315656e333f2"
1352768,"2005-01-15","Rumsey Taylor","/critics/rumsey-taylor","fresh",True,False,False,False,"/critics/source/974","Not Coming to a Theater Near You","http://www.notcoming.com/reviews/m/","M is the most dynamic profile of a serial killer in film.","POSITIVE","","1cd7b573-ec6a-3a9f-a4cc-54c560de1eea"
1352247,"2005-01-15","Bosley Crowther","/critics/bosley-crowther","rotten",False,True,False,True,"/critics/source/337","New York Times","http://movies.nytimes.com/movie/review?res=9B07E7DA123CEE32A25754C1A9649D946591D6CF&partner=Rotten Tomatoes","Not only has he resurrected the quaint and artificial device of having the dialogue set to music and unrealistically sung, but he uses this operatic method to tell a story that is so banal... it wouldn't get beyond a reader in Hollywood.","NEGATIVE","2/5","bd259d46-a8a4-3ec7-8cd1-41b5b20102ee"
1354036,"2005-01-16","Alex Sandell","/critics/alex-sandell","fresh",True,False,False,False,"/critics/source/239","Juicy Cerebellum","","It's gonna be hard for Jackson to top this one!","POSITIVE","5/5","c6b3154c-1814-3a23-a4c2-70d31b08137d"
1355010,"2005-01-21","Thomas Delapa","/critics/thomas-delapa","fresh",True,False,"",False,"/critics/source/1527","Boulder Weekly","","","POSITIVE","4/5","4c4cbc7e-82b2-349d-9366-b5be6b4eec15"
1355130,"2005-01-21","Andrew Wright","/critics/andrew-wright","fresh",True,False,False,False,"/critics/source/1642","Portland Mercury","http://www.portlandmercury.com/2003-09-04/film2.html","Town streets stretch wider than eight-lane freeways, gargoyle-faced henchmen lurk behind every tumbleweed, and Ennio Morricone's majestic electric coyote score rules over all.","POSITIVE","","675cb9c6-b034-3df0-a84b-7c15503faacb"
1355009,"2005-01-21","Thomas Delapa","/critics/thomas-delapa","fresh",True,False,False,False,"/critics/source/1527","Boulder Weekly","","","POSITIVE","4/5","71bca0be-a888-343b-996f-5817fe2c90c1"
1357529,"2005-01-31","Greg Maki","/critics/greg-maki","fresh",True,False,False,False,"/critics/source/1056","Star-Democrat (Easton, MD)","","","POSITIVE","5/5","065fb5ae-802f-39c0-bd91-8e8757e53f1f"
1357433,"2005-01-31","Dan Callahan","/critics/dan-callahan","fresh",True,False,False,False,"/critics/source/943","ToxicUniverse.com","http://www.toxicuniverse.com/review.php?rid=10005378","Yasujiro Ozu's Tokyo Story might be his masterpiece.","POSITIVE","5/5","0884b31e-1688-315c-877a-0adf11c31f4d"
1357523,"2005-01-31","Greg Maki","/critics/greg-maki","fresh",True,False,False,False,"/critics/source/1056","Star-Democrat (Easton, MD)","","","POSITIVE","5/5","4c0437d5-d6d0-30b7-af00-831c660f98ce"
1358416,"2005-02-04","Thomas Delapa","/critics/thomas-delapa","fresh",True,False,"",False,"/critics/source/1527","Boulder Weekly","","","POSITIVE","5/5","58f41cfc-3c64-3717-a536-077476d01ffc"
1358482,"2005-02-05","Philip Martin","/critics/philip-martin","fresh",True,False,"",False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","5/5","8101f42e-f9fb-30fc-9748-2b4101638f27"
1358969,"2005-02-07","Philip Martin","/critics/philip-martin","fresh",True,False,False,False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","4/5","065fb5ae-802f-39c0-bd91-8e8757e53f1f"
1359026,"2005-02-07","Philip Martin","/critics/philip-martin","fresh",True,False,"",False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","3/5","20747e1a-c487-3d46-a098-8e0052a0bdf7"
1359038,"2005-02-07","Jeff Otto","/critics/jeff-otto","fresh",True,False,"",False,"/critics/source/811","IGN Movies","","","POSITIVE","5/5","9499525e-338d-3fd9-bb20-503b61f9a446"
1359210,"2005-02-08","Michael Dequina","/critics/michael-dequina","fresh",True,False,"",False,"/critics/source/636","TheMovieReport.com","","","POSITIVE","5/5","df5c8a0d-eab9-3790-9efb-5b3ca254e954"
1359632,"2005-02-10","Desson Thomson","/critics/desson-thomson","fresh",True,False,False,True,"/critics/source/474","Washington Post","http://www.washingtonpost.com/wp-dyn/articles/A14081-2005Feb10.html","Watching it now, a more than 40-year-old evocation of an era now some 150 years in the past, we can still feel his ache from here.","POSITIVE","","3119450b-d76b-385a-90d0-b46f75ba4b7a"
1359600,"2005-02-10","David Cornelius","/critics/david-cornelius","fresh",True,False,False,False,"/critics/source/141","eFilmCritic.com","http://efilmcritic.com/review.php?movie=5322&reviewer=392","Wyler and Goldwyn have made a glorious 'intimate epic,' one worthy of every honor bestowed upon it.","POSITIVE","5/5","e6eb036c-963e-388d-bfa9-3969e9c0d252"
1360122,"2005-02-11","Greg Maki","/critics/greg-maki","fresh",True,False,"",False,"/critics/source/1056","Star-Democrat (Easton, MD)","","","POSITIVE","5/5","13101368-55d8-30a1-9d41-4271211defbb"
1360116,"2005-02-11","Dennis Schwartz","/critics/dennis-schwartz","fresh",True,False,False,False,"/critics/source/873","Dennis Schwartz Movie Reviews","https://dennisschwartzreviews.com/sweetsmellofsuccess/","A cruelly cynical take on the seamy side of New York City's swinging nightclub life.","POSITIVE","A+","819cd155-49d8-365b-9a62-39bced69482a"
1359851,"2005-02-11","Bob Bloom","/critics/bob-bloom","fresh",True,False,False,False,"/critics/source/872","Journal and Courier (Lafayette, IN)","","A masterpiece; a timeless classic; one of the greatest movies ever made.","POSITIVE","5/5","e82e8623-76fa-3a2a-9fc3-1f5ce4fb4768"
1361036,"2005-02-14","Sky Staff","/critics/sky-staff","fresh",True,False,False,False,"/critics/source/1897","Sky Cinema","http://www.sky.com/tv/movie/in-the-heat-of-the-night-1967","All mystery aside, you can almost taste the tension as the pair struggle to overcome their mutual mistrust.","POSITIVE","4/5","41168fc5-349b-349b-bb1c-cd2fa5e803b7"
1360638,"2005-02-14","Robin Clifford","/critics/robin-clifford","fresh",True,False,"",False,"/critics/source/386","Reeling Reviews","","","POSITIVE","5/5","985e183e-108c-3b26-8b9e-0f89f086013b"
1361734,"2005-02-17","Jeffrey Westhoff","/critics/jeffrey-westhoff","fresh",True,False,"",False,"/critics/source/1028","Northwest Herald (Crystal Lake, IL)","","","POSITIVE","4/5","5fb90048-1f1f-3c08-ba4e-afded91a1afb"
1361586,"2005-02-17","Rob Thomas","/critics/rob-thomas","fresh",True,False,"",False,"/critics/source/1032","Capital Times (Madison, WI)","","Only ""Goldfinger"" was a better Bond for Connery.","POSITIVE","5/5","78386e4b-4276-3309-9801-b96bb3fe7cb6"
1361567,"2005-02-17","Randy Shulman","/critics/randy-shulman","fresh",True,False,False,False,"/critics/source/1511","Metro Weekly (Washington, DC)","","","POSITIVE","5/5","ae237566-9a4e-3ddd-8d11-8b17902f0660"
1362238,"2005-02-18","Brian Webster","/critics/brian-webster","fresh",True,False,"",False,"/critics/source/19","Apollo Guide","","A great antidote to the 'old movies are no fun' attitude many people slip into as soon as they learn a film is in black and white.","POSITIVE","86/100","5fb90048-1f1f-3c08-ba4e-afded91a1afb"
1363297,"2005-02-20","Dennis Schwartz","/critics/dennis-schwartz","fresh",True,False,False,False,"/critics/source/873","Dennis Schwartz Movie Reviews","https://dennisschwartzreviews.com/sunsetboulevard/","A cynically dark recognition to Hollywood's forgotten stars.","POSITIVE","A+","658a2496-f83a-392a-b370-9abfa8a0cc9e"
1363614,"2005-02-23","Ed Gonzalez","/critics/ed-gonzalez","fresh",True,False,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/review/to-be-or-not-to-be","To Be or Not to Be's wit continues to be overshadowed by its touchy plot.","POSITIVE","4/4","bd1b0cd8-1ad4-3ae0-a486-4ef8229a9cfa"
1363638,"2005-02-23","David Cornelius","/critics/david-cornelius","fresh",True,False,False,False,"/critics/source/141","eFilmCritic.com","http://efilmcritic.com/review.php?movie=3285&reviewer=392","It is both comfortable entertainment and eye-popping cinema, with its dream ballet acting as a showcase for what the movie musical can really do.","POSITIVE","5/5","dce7b922-a512-3803-beb8-88a91b036131"
1363866,"2005-02-24","Michael Wilmington","/critics/michael-wilmington","fresh",True,False,False,True,"/critics/source/68","Chicago Tribune","http://articles.chicagotribune.com/2005-02-25/entertainment/0502250289_1_joseph-turkel-timothy-carey-adolphe-menjou","Both a terrifying, grim look at battle and an excruciatingly tense courtroom thriller. Together, it's a devastating indictment of war as conducted by opportunists and liars.","POSITIVE","4/4","5e7bfe39-9cb7-3889-92d5-9662c4325e12"
1363859,"2005-02-24","Nell Minow","/critics/nell-minow","fresh",True,False,False,True,"/critics/source/300","Movie Mom","","","POSITIVE","5/5","bd1b0cd8-1ad4-3ae0-a486-4ef8229a9cfa"
1364055,"2005-02-25","Robin Clifford","/critics/robin-clifford","fresh",True,False,False,False,"/critics/source/386","Reeling Reviews","","","POSITIVE","5/5","916f85d7-666b-32cd-8110-ff2cf925f2a7"
1364194,"2005-02-25","Philip Martin","/critics/philip-martin","fresh",True,False,False,False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","4/5","9c15a627-1922-3b2f-81fc-a32d85239f39"
1364038,"2005-02-25","Robin Clifford","/critics/robin-clifford","fresh",True,False,"",False,"/critics/source/386","Reeling Reviews","","","POSITIVE","4/5","e608f862-5f42-3cb1-8da6-a074e626f2ce"
1364328,"2005-02-26","Philip Martin","/critics/philip-martin","fresh",True,False,"",False,"/critics/source/1096","Arkansas Democrat-Gazette","","","POSITIVE","5/5","180ea20c-fe9e-38af-b8a1-aa85697c157c"
1364997,"2005-02-27","John A. Nesbit","/critics/john-a-nesbit","fresh",True,False,False,False,"/critics/source/1777","Old School Reviews","http://oldschoolreviews.com/articles/satyajit_ray.htm","Ray's trilogy contains absolutely no pretense as it follows Apu's journey to manhood","POSITIVE","A","14a2ed15-4299-39a5-aadc-0ba1cfd38991"
1365008,"2005-02-27","Matt Bailey","/critics/matt-bailey","fresh",True,False,False,False,"/critics/source/974","Not Coming to a Theater Near You","http://www.notcoming.com/reviews/philadelphiastory/","This film is Hollywood at the top of its game.","POSITIVE","","a5a28373-c2f8-3e44-86f7-029f84fc100d"
1365411,"2005-03-01","Chris Barsanti","/critics/chris-barsanti","fresh",True,False,False,False,"/critics/source/178","Filmcritic.com","","simultaneously hilarious and chilling","POSITIVE","4/5","bd1b0cd8-1ad4-3ae0-a486-4ef8229a9cfa"
1365731,"2005-03-02","Dorian Lynskey","/critics/dorian-lynskey","fresh",True,False,False,True,"/critics/source/148","Empire Magazine","http://www.empireonline.com/reviews/review.asp?DVDID=10459","It still features Peter Sellers' finest three performances as well as proving that the supposedly humourless Kubrick was up for a laugh.","POSITIVE","5/5","459b82e0-0535-3c5a-a84c-f7a5920d0028"
1366253,"2005-03-04","Dennis Schwartz","/critics/dennis-schwartz","fresh",True,False,False,False,"/critics/source/873","Dennis Schwartz Movie Reviews","https://dennisschwartzreviews.com/moderntimes/","Chaplin's last silent and the last time he uses his signature character of the Little Tramp.","POSITIVE","B+","9499525e-338d-3fd9-bb20-503b61f9a446"
1366613,"2005-03-05","Chris Fujiwara","/critics/chris-fujiwara","fresh",True,False,False,False,"/critics/source/46","Boston Phoenix","http://www.bostonphoenix.com/boston/movies/reviews/documents/03622030.asp","Les yeux sans visage [is] a balance between cruelty and tenderness that has rarely been attempted in cinema.","POSITIVE","","025f8085-b8fa-394b-956e-eaf4810ccb8f"
1366807,"2005-03-05","Jeffrey Gantz","/critics/jeffrey-gantz","fresh",True,False,False,False,"/critics/source/46","Boston Phoenix","http://www.bostonphoenix.com/boston/movies/reviews/documents/04139990.asp","[Lancaster] and Delon and Cardinale and Visconti and Tomasi di Lampedusa make this the shortest 185-minute movie you'll ever see.","POSITIVE","","3119450b-d76b-385a-90d0-b46f75ba4b7a"
1367013,"2005-03-05","Ethan Alter","/critics/ethan-alter","fresh",True,False,False,False,"/critics/source/1659","NYC Film Critic","http://www.nycfilmcritic.com/display_film.php?id=122","This remains a landmark movie that should be seen by every self-respecting movie buff.","POSITIVE","4.5/5","396e1190-3550-317a-bb0c-5308655b3f22"
1367102,"2005-03-06","Christopher Null","/critics/christopher-null","fresh",True,False,"",False,"/critics/source/178","Filmcritic.com","","Everyone and everything about the film is mostly perfect, and what the movie ultimately says about the nature of love is still prescient.","POSITIVE","4.5/5","a5a28373-c2f8-3e44-86f7-029f84fc100d"
